year,id_,marital,childs,age,degree,sex,happy,satjob,realrinc,ballot
2016,2211,widowed,2,69,graduate,female,not too happy,NA,NA,ballot c
2016,2212,never married,0,43,high school,male,pretty happy,moderately satisfied,5265,ballot b
2016,2213,married,0,NA,associate/junior college,female,pretty happy,NA,NA,ballot a
2016,2214,divorced,1,67,high school,male,pretty happy,moderately satisfied,11115,ballot c
2016,2215,divorced,5,59,high school,male,pretty happy,very satisfied,NA,ballot b
2016,2216,separated,4,64,associate/junior college,male,pretty happy,very satisfied,NA,ballot a
2016,2217,separated,0,23,less than high school,female,very happy,very satisfied,NA,ballot b
2016,2218,separated,1,32,high school,male,pretty happy,NA,3042,ballot a
2016,2219,never married,1,46,high school,female,pretty happy,moderately satisfied,936,ballot b
2016,2220,never married,0,48,high school,male,pretty happy,NA,NA,ballot a
2016,2221,divorced,3,64,high school,female,pretty happy,moderately satisfied,3042,ballot c
2016,2222,married,4,46,high school,male,pretty happy,moderately satisfied,38610,ballot a
2016,2223,married,3,86,high school,male,pretty happy,NA,NA,ballot c
2016,2224,never married,0,18,high school,male,pretty happy,moderately satisfied,11115,ballot b
2016,2225,never married,0,20,high school,female,pretty happy,NA,1638,ballot a
2016,2226,married,1,65,bachelor's,male,pretty happy,NA,NA,ballot c
2016,2227,married,2,63,high school,male,pretty happy,NA,NA,ballot a
2016,2228,widowed,5,80,high school,male,pretty happy,NA,NA,ballot b
2016,2229,never married,0,21,high school,male,pretty happy,very satisfied,NA,ballot a
2016,2230,divorced,2,40,high school,male,pretty happy,very satisfied,31590,ballot c
2016,2231,married,2,33,high school,male,pretty happy,a little dissatisfied,31590,ballot b
2016,2232,never married,1,22,high school,female,pretty happy,a little dissatisfied,5265,ballot b
2016,2233,divorced,1,68,high school,female,not too happy,NA,NA,ballot c
2016,2234,married,0,32,bachelor's,male,pretty happy,NA,15210,ballot a
2016,2235,married,NA,57,less than high school,male,pretty happy,a little dissatisfied,NA,ballot c
2016,2236,widowed,4,55,less than high school,female,not too happy,very dissatisfied,NA,ballot c
2016,2237,never married,0,21,high school,female,pretty happy,moderately satisfied,NA,ballot b
2016,2238,never married,0,18,less than high school,male,not too happy,moderately satisfied,NA,ballot c
2016,2239,never married,8,39,high school,male,not too happy,a little dissatisfied,NA,ballot b
2016,2240,married,0,27,associate/junior college,male,very happy,very satisfied,17550,ballot c
2016,2241,married,0,29,high school,male,pretty happy,a little dissatisfied,17550,ballot b
2016,2242,married,5,70,high school,female,pretty happy,NA,NA,ballot b
2016,2243,married,2,41,bachelor's,female,very happy,very satisfied,NA,ballot c
2016,2244,divorced,2,40,high school,male,very happy,NA,65520,ballot b
2016,2245,never married,0,20,high school,female,pretty happy,a little dissatisfied,NA,ballot a
2016,2246,never married,0,27,associate/junior college,male,pretty happy,very satisfied,3042,ballot b
2016,2247,divorced,1,53,high school,female,very happy,very satisfied,936,ballot c
2016,2248,married,2,49,high school,female,pretty happy,moderately satisfied,4212,ballot b
2016,2249,divorced,4,62,high school,male,pretty happy,NA,1638,ballot b
2016,2250,divorced,3,49,high school,male,pretty happy,NA,NA,ballot c
2016,2251,never married,0,48,high school,male,pretty happy,very satisfied,17550,ballot b
2016,2252,separated,4,23,high school,female,not too happy,a little dissatisfied,NA,ballot b
2016,2253,divorced,5,61,high school,male,pretty happy,very dissatisfied,NA,ballot c
2016,2254,widowed,7,77,high school,female,not too happy,NA,NA,ballot c
2016,2255,never married,1,44,less than high school,female,very happy,very satisfied,5265,ballot b
2016,2256,widowed,4,70,less than high school,female,very happy,NA,NA,ballot a
2016,2257,separated,4,60,high school,female,pretty happy,very satisfied,NA,ballot b
2016,2258,divorced,3,51,high school,female,pretty happy,moderately satisfied,NA,ballot a
2016,2259,married,3,49,high school,male,very happy,a little dissatisfied,9945,ballot c
2016,2260,married,4,52,bachelor's,female,pretty happy,a little dissatisfied,NA,ballot b
2016,2261,divorced,6,58,associate/junior college,female,pretty happy,very satisfied,NA,ballot b
2016,2262,married,2,56,high school,male,not too happy,NA,NA,ballot a
2016,2263,married,3,43,bachelor's,male,pretty happy,very satisfied,38610,ballot b
2016,2264,separated,6,41,high school,female,not too happy,very satisfied,7605,ballot c
2016,2265,married,4,42,less than high school,male,very happy,NA,38610,ballot a
2016,2266,widowed,2,65,high school,male,not too happy,NA,NA,ballot c
2016,2267,never married,0,19,high school,male,pretty happy,NA,NA,ballot b
2016,2268,married,3,44,associate/junior college,female,very happy,NA,25740,ballot a
2016,2269,widowed,2,79,high school,female,not too happy,NA,NA,ballot c
2016,2270,married,3,46,less than high school,female,not too happy,moderately satisfied,NA,ballot c
2016,2271,married,4,72,high school,male,pretty happy,NA,NA,ballot a
2016,2272,married,3,56,high school,female,pretty happy,very satisfied,9945,ballot a
2016,2273,never married,0,58,high school,female,pretty happy,very satisfied,NA,ballot b
2016,2274,married,3,53,high school,male,pretty happy,NA,25740,ballot a
2016,2275,married,3,33,less than high school,male,pretty happy,moderately satisfied,56160,ballot c
2016,2276,separated,0,26,high school,female,pretty happy,a little dissatisfied,7605,ballot b
2016,2277,divorced,2,56,high school,female,pretty happy,NA,31590,ballot a
2016,2278,married,3,40,high school,male,pretty happy,moderately satisfied,2106,ballot b
2016,2279,married,2,59,bachelor's,male,pretty happy,NA,NA,ballot a
2016,2280,widowed,3,59,associate/junior college,female,not too happy,moderately satisfied,3042,ballot c
2016,2281,separated,1,52,bachelor's,female,pretty happy,moderately satisfied,9945,ballot a
2016,2282,widowed,4,60,less than high school,male,not too happy,very satisfied,8775,ballot b
2016,2283,never married,2,27,high school,male,pretty happy,NA,7605,ballot a
2016,2284,married,1,70,bachelor's,male,pretty happy,very satisfied,17550,ballot c
2016,2285,never married,5,38,less than high school,female,not too happy,very dissatisfied,NA,ballot a
2016,2286,never married,6,57,less than high school,male,pretty happy,NA,NA,ballot b
2016,2287,married,2,54,less than high school,female,pretty happy,NA,2574,ballot a
2016,2288,never married,1,21,less than high school,female,pretty happy,a little dissatisfied,6435,ballot c
2016,2289,widowed,6,83,less than high school,male,pretty happy,NA,NA,ballot a
2016,2290,married,1,46,associate/junior college,female,pretty happy,very satisfied,1638,ballot c
2016,2291,never married,0,18,high school,male,not too happy,NA,NA,ballot b
2016,2292,never married,2,24,high school,male,very happy,very satisfied,38610,ballot c
2016,2293,divorced,5,37,less than high school,male,not too happy,moderately satisfied,NA,ballot c
2016,2294,married,2,47,high school,female,pretty happy,NA,NA,ballot a
2016,2295,never married,1,24,high school,female,very happy,very satisfied,8775,ballot c
2016,2296,married,4,66,high school,male,pretty happy,moderately satisfied,7605,ballot c
2016,2297,married,2,63,less than high school,female,very happy,NA,NA,ballot b
2016,2298,married,2,58,high school,male,not too happy,NA,25740,ballot a
2016,2299,married,3,42,less than high school,female,very happy,very satisfied,936,ballot b
2016,2300,married,5,48,bachelor's,male,very happy,NA,NA,ballot a
2016,2301,divorced,3,54,high school,female,pretty happy,very satisfied,17550,ballot c
2016,2302,widowed,3,65,less than high school,female,not too happy,NA,NA,ballot c
2016,2303,married,1,37,high school,male,pretty happy,moderately satisfied,15210,ballot b
2016,2304,married,2,59,less than high school,female,very happy,moderately satisfied,NA,ballot a
2016,2305,married,1,54,high school,male,very happy,very satisfied,25740,ballot c
2016,2306,never married,3,35,less than high school,female,pretty happy,moderately satisfied,NA,ballot b
2016,2307,married,2,29,high school,female,very happy,moderately satisfied,NA,ballot a
2016,2308,never married,1,35,less than high school,female,pretty happy,NA,8775,ballot a
2016,2309,married,2,68,bachelor's,male,not too happy,moderately satisfied,5265,ballot c
2016,2310,married,1,55,less than high school,male,very happy,very satisfied,12870,ballot c
2016,2311,never married,2,57,associate/junior college,male,not too happy,moderately satisfied,11115,ballot b
2016,2312,never married,8,78,bachelor's,male,not too happy,NA,NA,ballot a
2016,2313,married,3,71,bachelor's,male,pretty happy,NA,NA,ballot a
2016,2314,married,3,64,graduate,male,very happy,NA,NA,ballot c
2016,2315,married,1,44,less than high school,male,pretty happy,moderately satisfied,164382.03756,ballot a
2016,2316,divorced,0,57,high school,female,not too happy,a little dissatisfied,NA,ballot b
2016,2317,married,0,25,high school,female,very happy,very satisfied,9945,ballot a
2016,2318,never married,2,30,high school,male,very happy,very satisfied,21060,ballot c
2016,2319,divorced,0,58,associate/junior college,female,pretty happy,moderately satisfied,25740,ballot b
2016,2320,married,0,76,high school,male,very happy,NA,NA,ballot a
2016,2321,never married,0,28,high school,female,pretty happy,very satisfied,15210,ballot b
2016,2322,married,3,51,high school,male,pretty happy,very satisfied,21060,ballot a
2016,2323,married,0,35,bachelor's,male,very happy,NA,21060,ballot a
2016,2324,never married,0,22,high school,female,pretty happy,NA,12870,ballot a
2016,2325,never married,0,25,bachelor's,female,pretty happy,NA,234,ballot c
2016,2326,never married,0,59,graduate,female,pretty happy,very satisfied,31590,ballot a
2016,2327,never married,0,55,high school,female,pretty happy,very satisfied,NA,ballot b
2016,2328,divorced,4,84,bachelor's,male,very happy,NA,NA,ballot c
2016,2329,divorced,5,55,less than high school,female,not too happy,NA,NA,ballot c
2016,2330,divorced,3,79,less than high school,male,not too happy,NA,NA,ballot c
2016,2331,divorced,1,84,high school,female,very happy,NA,NA,ballot b
2016,2332,divorced,1,65,associate/junior college,female,very happy,very satisfied,234,ballot b
2016,2333,widowed,3,61,high school,male,pretty happy,NA,NA,ballot a
2016,2334,never married,1,26,high school,female,not too happy,moderately satisfied,2106,ballot c
2016,2335,divorced,1,57,high school,female,not too happy,moderately satisfied,17550,ballot c
2016,2336,married,1,31,bachelor's,female,pretty happy,very satisfied,25740,ballot b
2016,2337,married,1,38,bachelor's,male,very happy,NA,38610,ballot a
2016,2338,divorced,2,51,high school,male,not too happy,NA,NA,ballot c
2016,2339,never married,3,22,less than high school,male,not too happy,moderately satisfied,3510,ballot a
2016,2340,divorced,0,55,graduate,male,pretty happy,moderately satisfied,21060,ballot b
2016,2341,divorced,0,46,associate/junior college,female,pretty happy,NA,21060,ballot a
2016,2342,divorced,0,80,bachelor's,female,pretty happy,NA,NA,ballot c
2016,2343,never married,4,53,high school,male,not too happy,NA,1638,ballot b
2016,2344,separated,1,31,high school,male,pretty happy,a little dissatisfied,4212,ballot a
2016,2345,divorced,2,53,high school,male,very happy,very satisfied,56160,ballot c
2016,2346,never married,0,24,less than high school,female,pretty happy,very satisfied,NA,ballot b
2016,2347,never married,0,63,bachelor's,female,not too happy,NA,NA,ballot c
2016,2348,married,2,38,graduate,male,very happy,very satisfied,56160,ballot b
2016,2349,married,2,44,graduate,male,pretty happy,very dissatisfied,46800,ballot a
2016,2350,married,4,54,high school,female,pretty happy,a little dissatisfied,936,ballot b
2016,2351,widowed,2,75,graduate,male,pretty happy,NA,NA,ballot c
2016,2352,divorced,2,52,bachelor's,female,pretty happy,moderately satisfied,17550,ballot b
2016,2353,married,3,54,bachelor's,female,very happy,very satisfied,9945,ballot c
2016,2354,divorced,2,43,graduate,female,pretty happy,moderately satisfied,25740,ballot b
2016,2355,never married,0,31,bachelor's,male,pretty happy,NA,46800,ballot a
2016,2356,married,2,48,high school,female,very happy,moderately satisfied,NA,ballot c
2016,2357,married,1,86,high school,male,pretty happy,NA,NA,ballot b
2016,2358,divorced,3,50,associate/junior college,female,pretty happy,very satisfied,31590,ballot b
2016,2359,married,3,58,bachelor's,female,very happy,NA,NA,ballot a
2016,2360,divorced,3,50,graduate,female,pretty happy,very satisfied,21060,ballot c
2016,2361,divorced,3,62,graduate,female,very happy,moderately satisfied,31590,ballot c
2016,2362,married,1,60,high school,male,very happy,very satisfied,164382.03756,ballot b
2016,2363,never married,0,20,high school,female,pretty happy,very satisfied,936,ballot b
2016,2364,married,0,30,bachelor's,female,pretty happy,moderately satisfied,25740,ballot c
2016,2365,divorced,2,35,less than high school,male,not too happy,NA,NA,ballot a
2016,2366,never married,0,68,bachelor's,male,pretty happy,NA,NA,ballot c
2016,2367,married,2,60,less than high school,male,pretty happy,NA,NA,ballot b
2016,2368,married,2,36,graduate,female,very happy,moderately satisfied,65520,ballot a
2016,2369,divorced,2,58,high school,female,not too happy,NA,NA,ballot c
2016,2370,never married,0,71,high school,female,pretty happy,NA,NA,ballot b
2016,2371,never married,0,22,high school,male,pretty happy,very dissatisfied,12870,ballot c
2016,2372,divorced,6,59,high school,female,very happy,a little dissatisfied,NA,ballot b
2016,2373,married,3,37,high school,female,pretty happy,moderately satisfied,17550,ballot a
2016,2374,married,3,25,less than high school,female,very happy,a little dissatisfied,NA,ballot b
2016,2375,never married,1,30,high school,female,very happy,very satisfied,NA,ballot c
2016,2376,married,5,61,high school,male,very happy,very satisfied,31590,ballot c
2016,2377,divorced,3,44,high school,female,not too happy,a little dissatisfied,15210,ballot b
2016,2378,never married,1,36,high school,female,pretty happy,a little dissatisfied,6435,ballot b
2016,2379,never married,0,21,high school,female,pretty happy,moderately satisfied,936,ballot a
2016,2380,widowed,0,68,graduate,female,pretty happy,very satisfied,6435,ballot b
2016,2382,divorced,3,46,high school,male,pretty happy,very satisfied,7605,ballot c
2016,2383,never married,0,20,high school,female,pretty happy,NA,1638,ballot b
2016,2384,married,3,64,high school,female,pretty happy,very satisfied,NA,ballot a
2016,2385,married,2,49,less than high school,male,very happy,very satisfied,12870,ballot c
2016,2386,married,2,42,less than high school,female,pretty happy,NA,5265,ballot a
2016,2387,never married,0,53,less than high school,male,very happy,very satisfied,NA,ballot c
2016,2388,never married,3,28,high school,male,pretty happy,NA,21060,ballot b
2016,2389,married,0,68,high school,male,pretty happy,very satisfied,3510,ballot c
2016,2390,never married,0,19,high school,male,pretty happy,a little dissatisfied,936,ballot a
2016,2391,married,3,52,bachelor's,female,very happy,very satisfied,31590,ballot c
2016,2392,divorced,2,66,associate/junior college,female,very happy,NA,NA,ballot a
2016,2393,married,1,42,associate/junior college,female,pretty happy,very satisfied,25740,ballot b
2016,2394,married,1,33,less than high school,male,very happy,very satisfied,21060,ballot a
2016,2395,separated,3,29,high school,male,not too happy,NA,NA,ballot c
2016,2396,never married,0,39,high school,female,pretty happy,a little dissatisfied,NA,ballot b
2016,2397,never married,3,37,high school,male,very happy,NA,8775,ballot a
2016,2398,married,8,54,less than high school,male,not too happy,very satisfied,17550,ballot b
2016,2399,never married,0,22,high school,female,very happy,moderately satisfied,8775,ballot a
2016,2400,never married,0,21,high school,male,pretty happy,very satisfied,936,ballot c
2016,2401,never married,0,19,high school,male,not too happy,very dissatisfied,NA,ballot b
2016,2402,never married,2,49,less than high school,male,very happy,moderately satisfied,NA,ballot c
2016,2403,married,5,64,graduate,female,very happy,very satisfied,NA,ballot a
2016,2404,married,4,34,bachelor's,male,very happy,very satisfied,17550,ballot c
2016,2405,married,3,33,less than high school,female,very happy,very satisfied,NA,ballot b
2016,2406,married,3,36,high school,female,pretty happy,NA,9945,ballot a
2016,2407,never married,4,30,less than high school,female,pretty happy,a little dissatisfied,3042,ballot c
2016,2408,divorced,2,67,high school,male,very happy,NA,NA,ballot a
2016,2409,divorced,7,66,high school,female,pretty happy,very satisfied,NA,ballot b
2016,2410,never married,2,33,less than high school,male,very happy,a little dissatisfied,3042,ballot a
2016,2411,divorced,NA,50,associate/junior college,female,not too happy,moderately satisfied,NA,ballot b
2016,2412,widowed,0,86,bachelor's,female,very happy,NA,12870,ballot a
2016,2413,never married,2,31,high school,female,very happy,very dissatisfied,NA,ballot b
2016,2414,divorced,2,56,associate/junior college,male,not too happy,very satisfied,31590,ballot b
2016,2415,divorced,1,29,associate/junior college,female,very happy,NA,25740,ballot a
2016,2416,married,1,69,high school,male,pretty happy,NA,NA,ballot c
2016,2417,never married,2,31,high school,female,pretty happy,moderately satisfied,12870,ballot a
2016,2418,separated,4,67,less than high school,male,very happy,NA,NA,ballot a
2016,2419,separated,4,59,graduate,female,pretty happy,very satisfied,3042,ballot b
2016,2420,married,4,61,high school,male,very happy,NA,NA,ballot a
2016,2421,married,3,56,associate/junior college,female,pretty happy,moderately satisfied,15210,ballot a
2016,2422,married,2,37,bachelor's,female,pretty happy,very satisfied,17550,ballot c
2016,2423,separated,4,67,high school,male,not too happy,very satisfied,3510,ballot c
2016,2424,never married,0,19,less than high school,male,not too happy,moderately satisfied,NA,ballot b
2016,2425,widowed,6,61,bachelor's,female,pretty happy,NA,NA,ballot a
2016,2426,married,1,42,high school,male,very happy,very satisfied,11115,ballot c
2016,2427,divorced,0,56,graduate,female,pretty happy,very satisfied,12870,ballot c
2016,2428,divorced,2,59,high school,female,pretty happy,very satisfied,1638,ballot b
2016,2429,never married,1,68,graduate,female,very happy,NA,NA,ballot a
2016,2430,widowed,2,62,bachelor's,female,pretty happy,moderately satisfied,21060,ballot c
2016,2431,never married,0,27,graduate,female,very happy,moderately satisfied,17550,ballot b
2016,2432,widowed,0,69,less than high school,female,very happy,NA,NA,ballot a
2016,2433,married,2,38,high school,female,very happy,very satisfied,3510,ballot b
2016,2434,married,0,63,bachelor's,male,pretty happy,NA,11115,ballot a
2016,2435,widowed,3,81,less than high school,female,pretty happy,NA,NA,ballot b
2016,2436,never married,0,20,high school,female,pretty happy,NA,NA,ballot a
2016,2437,never married,0,26,bachelor's,female,pretty happy,very satisfied,NA,ballot b
2016,2438,never married,0,24,bachelor's,female,very happy,NA,3042,ballot a
2016,2439,married,2,35,graduate,female,very happy,moderately satisfied,NA,ballot c
2016,2440,married,3,52,high school,male,pretty happy,moderately satisfied,31590,ballot a
2016,2441,married,1,43,bachelor's,female,not too happy,moderately satisfied,31590,ballot c
2016,2442,married,0,68,bachelor's,female,very happy,very satisfied,2106,ballot b
2016,2443,married,0,77,bachelor's,male,pretty happy,NA,936,ballot a
2016,2444,never married,0,22,high school,male,very happy,NA,NA,ballot c
2016,2445,never married,0,21,high school,female,pretty happy,NA,NA,ballot c
2016,2446,married,0,58,graduate,female,very happy,very satisfied,38610,ballot c
2016,2447,never married,0,24,associate/junior college,female,pretty happy,NA,NA,ballot b
2016,2448,never married,0,23,high school,male,pretty happy,a little dissatisfied,NA,ballot a
2016,2449,married,2,53,associate/junior college,female,pretty happy,very satisfied,NA,ballot b
2016,2450,married,2,70,high school,male,very happy,NA,NA,ballot a
2016,2451,never married,0,45,less than high school,male,pretty happy,NA,234,ballot c
2016,2452,married,3,72,high school,male,pretty happy,moderately satisfied,3510,ballot b
2016,2453,never married,0,23,high school,male,pretty happy,NA,1638,ballot a
2016,2454,never married,0,19,high school,male,pretty happy,very satisfied,NA,ballot b
2016,2455,divorced,3,70,high school,male,pretty happy,NA,NA,ballot a
2016,2456,never married,0,53,associate/junior college,male,pretty happy,very satisfied,12870,ballot b
2016,2457,divorced,0,85,less than high school,male,not too happy,NA,NA,ballot c
2016,2458,married,2,57,high school,female,very happy,very satisfied,31590,ballot b
2016,2459,married,0,62,high school,female,pretty happy,NA,NA,ballot c
2016,2460,divorced,2,64,associate/junior college,female,pretty happy,NA,NA,ballot b
2016,2461,married,1,62,high school,female,very happy,a little dissatisfied,17550,ballot b
2016,2462,separated,0,51,high school,female,very happy,very satisfied,7605,ballot c
2016,2463,married,2,36,graduate,female,very happy,very satisfied,25740,ballot b
2016,2464,never married,0,20,high school,female,pretty happy,NA,NA,ballot c
2016,2465,never married,1,26,high school,male,not too happy,very dissatisfied,5265,ballot a
2016,2466,never married,0,64,high school,male,pretty happy,NA,NA,ballot b
2016,2467,never married,0,46,graduate,female,very happy,NA,46800,ballot a
2016,2468,married,0,25,high school,female,very happy,NA,NA,ballot c
2016,2469,divorced,1,69,bachelor's,male,pretty happy,NA,NA,ballot a
2016,2470,divorced,2,62,high school,female,very happy,NA,NA,ballot a
2016,2471,widowed,4,65,less than high school,female,very happy,moderately satisfied,NA,ballot a
2016,2472,never married,0,26,bachelor's,male,pretty happy,very satisfied,31590,ballot b
2016,2473,never married,0,25,high school,male,pretty happy,a little dissatisfied,11115,ballot c
2016,2474,never married,0,26,high school,male,pretty happy,very satisfied,NA,ballot b
2016,2475,divorced,4,55,high school,male,pretty happy,NA,NA,ballot a
2016,2476,never married,0,34,high school,male,pretty happy,moderately satisfied,9945,ballot b
2016,2477,married,2,39,bachelor's,female,pretty happy,very satisfied,21060,ballot a
2016,2478,married,0,61,graduate,male,pretty happy,very satisfied,164382.03756,ballot b
2016,2479,divorced,0,48,high school,male,pretty happy,NA,25740,ballot a
2016,2480,married,4,46,less than high school,female,pretty happy,very satisfied,8775,ballot c
2016,2481,married,1,73,high school,male,very happy,NA,NA,ballot a
2016,2482,widowed,5,83,high school,female,pretty happy,NA,NA,ballot b
2016,2483,widowed,4,78,high school,male,pretty happy,NA,NA,ballot a
2016,2484,married,0,56,high school,male,pretty happy,NA,NA,ballot c
2016,2485,divorced,2,61,high school,male,not too happy,NA,NA,ballot b
2016,2486,married,0,50,high school,female,very happy,very satisfied,56160,ballot c
2016,2487,widowed,2,57,high school,female,not too happy,NA,9945,ballot a
2016,2488,married,4,78,less than high school,male,pretty happy,NA,NA,ballot b
2016,2489,married,0,31,high school,female,pretty happy,very satisfied,6435,ballot a
2016,2490,divorced,0,73,bachelor's,male,very happy,very satisfied,31590,ballot c
2016,2491,married,1,67,associate/junior college,male,pretty happy,very satisfied,5265,ballot c
2016,2492,widowed,8,81,less than high school,male,very happy,NA,NA,ballot a
2016,2493,widowed,2,71,graduate,female,pretty happy,NA,NA,ballot c
2016,2494,widowed,2,55,high school,female,not too happy,very satisfied,NA,ballot c
2016,2495,divorced,0,58,high school,male,pretty happy,NA,15210,ballot b
2016,2496,married,8,37,high school,female,pretty happy,NA,12870,ballot a
2016,2497,married,3,43,less than high school,female,very happy,NA,NA,ballot c
2016,2498,married,2,46,high school,female,very happy,very satisfied,NA,ballot b
2016,2499,married,4,42,high school,male,pretty happy,very satisfied,25740,ballot a
2016,2500,married,2,45,high school,female,pretty happy,moderately satisfied,8775,ballot b
2016,2501,married,2,49,high school,female,not too happy,NA,5265,ballot a
2016,2502,divorced,0,50,bachelor's,female,pretty happy,very satisfied,25740,ballot c
2016,2503,widowed,6,76,less than high school,male,pretty happy,NA,NA,ballot b
2016,2504,divorced,3,63,less than high school,female,pretty happy,very satisfied,5265,ballot b
2016,2505,married,0,28,high school,female,pretty happy,NA,5265,ballot a
2016,2506,married,1,51,high school,female,pretty happy,very satisfied,NA,ballot c
2016,2507,married,3,35,less than high school,male,very happy,very satisfied,NA,ballot b
2016,2508,married,0,54,high school,male,very happy,very satisfied,21060,ballot a
2016,2509,separated,3,27,high school,female,not too happy,moderately satisfied,7605,ballot c
2016,2510,married,5,55,less than high school,female,not too happy,NA,NA,ballot a
2016,2511,married,2,57,high school,female,pretty happy,very satisfied,NA,ballot c
2016,2512,married,0,44,high school,female,very happy,NA,4212,ballot b
2016,2513,never married,2,27,high school,female,pretty happy,moderately satisfied,12870,ballot a
2016,2514,divorced,3,35,associate/junior college,male,pretty happy,very satisfied,31590,ballot c
2016,2515,married,0,27,high school,male,pretty happy,a little dissatisfied,9945,ballot b
2016,2516,never married,2,27,less than high school,female,not too happy,NA,NA,ballot a
2016,2517,divorced,2,48,high school,male,not too happy,a little dissatisfied,NA,ballot c
2016,2518,separated,0,30,high school,male,pretty happy,very satisfied,6435,ballot b
2016,2519,separated,2,34,associate/junior college,female,not too happy,very satisfied,17550,ballot c
2016,2520,married,3,36,associate/junior college,female,pretty happy,moderately satisfied,12870,ballot a
2016,2521,married,1,29,high school,female,pretty happy,very satisfied,NA,ballot c
2016,2522,married,3,25,high school,female,very happy,very satisfied,NA,ballot b
2016,2523,married,2,67,associate/junior college,male,pretty happy,NA,NA,ballot a
2016,2524,married,2,33,high school,female,very happy,NA,15210,ballot c
2016,2525,married,4,50,high school,female,pretty happy,moderately satisfied,NA,ballot a
2016,2526,married,1,23,high school,female,pretty happy,moderately satisfied,12870,ballot b
2016,2527,married,2,35,high school,male,pretty happy,NA,25740,ballot a
2016,2528,married,4,28,high school,male,pretty happy,moderately satisfied,12870,ballot c
2016,2529,married,3,62,less than high school,female,pretty happy,NA,NA,ballot a
2016,2530,never married,0,25,high school,female,pretty happy,very satisfied,8775,ballot b
2016,2531,married,3,30,high school,female,pretty happy,very satisfied,NA,ballot b
2016,2532,separated,1,54,bachelor's,male,very happy,NA,17550,ballot a
2016,2533,married,6,77,less than high school,male,very happy,NA,NA,ballot a
2016,2534,divorced,3,47,high school,female,very happy,very satisfied,15210,ballot c
2016,2535,divorced,2,54,bachelor's,female,very happy,NA,46800,ballot a
2016,2536,married,2,55,high school,female,pretty happy,moderately satisfied,15210,ballot b
2016,2537,married,1,58,less than high school,male,pretty happy,very satisfied,21060,ballot c
2016,2538,married,2,66,high school,female,very happy,very satisfied,46800,ballot b
2016,2539,married,2,60,high school,female,pretty happy,very satisfied,31590,ballot c
2016,2540,married,2,27,high school,female,very happy,moderately satisfied,12870,ballot c
2016,2541,married,2,81,high school,male,pretty happy,NA,NA,ballot a
2016,2542,married,1,33,high school,male,pretty happy,moderately satisfied,17550,ballot c
2016,2543,married,2,34,bachelor's,female,pretty happy,very satisfied,17550,ballot b
2016,2544,widowed,2,NA,less than high school,female,very happy,NA,NA,ballot a
2016,2545,married,4,58,associate/junior college,male,pretty happy,moderately satisfied,46800,ballot b
2016,2546,never married,0,22,high school,male,pretty happy,moderately satisfied,15210,ballot b
2016,2547,married,2,40,high school,male,pretty happy,moderately satisfied,17550,ballot b
2016,2548,divorced,3,57,associate/junior college,female,pretty happy,NA,NA,ballot a
2016,2549,married,0,29,high school,male,very happy,moderately satisfied,936,ballot b
2016,2550,widowed,4,86,less than high school,female,pretty happy,NA,NA,ballot a
2016,2551,divorced,0,50,high school,male,not too happy,NA,NA,ballot b
2016,2552,never married,0,58,high school,male,pretty happy,moderately satisfied,25740,ballot a
2016,2553,married,5,70,high school,female,pretty happy,NA,NA,ballot c
2016,2554,married,2,53,graduate,female,very happy,very satisfied,38610,ballot c
2016,2555,married,1,NA,bachelor's,female,pretty happy,very satisfied,NA,ballot c
2016,2556,married,4,47,bachelor's,male,very happy,moderately satisfied,21060,ballot a
2016,2557,never married,0,19,high school,female,pretty happy,moderately satisfied,5265,ballot b
2016,2558,married,1,55,associate/junior college,male,very happy,very satisfied,31590,ballot c
2016,2559,never married,0,21,associate/junior college,male,very happy,NA,NA,ballot a
2016,2560,married,5,45,less than high school,male,pretty happy,very satisfied,9945,ballot c
2016,2561,married,3,51,high school,female,pretty happy,moderately satisfied,31590,ballot b
2016,2562,married,3,57,bachelor's,male,very happy,very satisfied,38610,ballot b
2016,2563,married,1,51,associate/junior college,male,very happy,very satisfied,46800,ballot a
2016,2564,married,1,41,high school,male,very happy,a little dissatisfied,25740,ballot c
2016,2565,married,1,78,high school,female,pretty happy,NA,NA,ballot c
2016,2566,married,3,43,associate/junior college,male,very happy,very satisfied,164382.03756,ballot c
2016,2567,divorced,4,38,high school,female,pretty happy,moderately satisfied,15210,ballot b
2016,2568,never married,0,56,bachelor's,male,pretty happy,moderately satisfied,12870,ballot b
2016,2569,never married,0,25,graduate,female,very happy,NA,17550,ballot a
2016,2570,never married,0,25,high school,male,pretty happy,very satisfied,15210,ballot c
2016,2571,married,3,46,graduate,female,pretty happy,moderately satisfied,21060,ballot c
2016,2572,divorced,3,56,bachelor's,male,not too happy,very satisfied,25740,ballot b
2016,2573,never married,1,33,high school,female,pretty happy,very satisfied,15210,ballot b
2016,2574,separated,3,36,high school,female,pretty happy,a little dissatisfied,NA,ballot a
2016,2575,married,7,73,less than high school,female,pretty happy,NA,NA,ballot b
2016,2576,divorced,3,39,high school,female,pretty happy,moderately satisfied,234,ballot b
2016,2577,never married,0,54,high school,male,very happy,very satisfied,NA,ballot a
2016,2578,married,4,69,high school,male,pretty happy,NA,12870,ballot a
2016,2579,married,2,43,graduate,female,pretty happy,very satisfied,15210,ballot c
